post_id	date	num_likes	num_angry	num_shares
96033897836_10158282565237837	2018-08-02T14:19:17+0000	1438	21	475
96033897836_10158281282412837	2018-08-02T02:18:57+0000	953	27	250
96033897836_10158281039382837	2018-08-02T00:26:15+0000	588	3	173
96033897836_10158280082212837	2018-08-01T18:30:01+0000	566	5	151
96033897836_10158276328207837	2018-07-31T13:15:47+0000	594	5	168
96033897836_10158273324162837	2018-07-30T14:01:25+0000	857	13	336
96033897836_10158270325462837	2018-07-29T15:10:27+0000	1798	136	558
96033897836_10158268452897837	2018-07-28T23:26:14+0000	4077	161	1030
96033897836_10158258411192837	2018-07-28T15:40:00+0000	1165	67	305
96033897836_10158265244977837	2018-07-27T23:04:47+0000	1198	26	589
96033897836_10158263914592837	2018-07-27T18:12:40+0000	1040	25	455
96033897836_10158258373212837	2018-07-27T14:03:00+0000	967	29	216
96033897836_10158260613812837	2018-07-26T17:00:01+0000	1352	39	859
96033897836_10158260546432837	2018-07-26T15:20:55+0000	431	14	49
96033897836_10158258346397837	2018-07-26T15:03:00+0000	1580	538	515
96033897836_10158258450452837	2018-07-26T00:04:00+0000	1221	41	597
96033897836_10158258137857837	2018-07-25T19:56:41+0000	742	20	141
96033897836_10158257326522837	2018-07-25T15:13:24+0000	1321	19	639
96033897836_10158256867137837	2018-07-25T11:51:12+0000	883	10	356
96033897836_10158255625602837	2018-07-25T00:10:59+0000	1059	95	269
96033897836_10158252635197837	2018-07-24T00:00:19+0000	1582	46	495
96033897836_10158252311612837	2018-07-23T21:28:54+0000	716	26	231
96033897836_10158251734682837	2018-07-23T17:33:46+0000	1042	14	248
96033897836_10158243109372837	2018-07-20T23:02:37+0000	749	17	193
96033897836_10158239949882837	2018-07-19T23:22:36+0000	1105	12	385
96033897836_10158238556887837	2018-07-19T14:40:01+0000	963	28	298
96033897836_10158235928867837	2018-07-18T20:00:01+0000	1239	31	444
96033897836_10158235833457837	2018-07-18T16:02:27+0000	844	7	285
96033897836_10158233977712837	2018-07-17T23:55:27+0000	605	4	187
96033897836_10158229258302837	2018-07-16T12:26:59+0000	1172	12	408
96033897836_10158227740007837	2018-07-15T22:10:48+0000	1467	14	732
96033897836_10158221061947837	2018-07-13T21:08:38+0000	856	28	393
96033897836_10158220037452837	2018-07-13T14:34:25+0000	549	6	203
96033897836_10158218296987837	2018-07-12T22:23:16+0000	1607	6	209
96033897836_10158217112542837	2018-07-12T14:19:08+0000	572	1	209
96033897836_10158215167597837	2018-07-11T22:33:07+0000	341	0	143
96033897836_10158215153687837	2018-07-11T22:12:17+0000	812	8	142
96033897836_10158215069027837	2018-07-11T21:43:56+0000	182	5	25
96033897836_10158213729737837	2018-07-11T12:30:46+0000	740	5	301
96033897836_10158212270017837	2018-07-10T23:03:41+0000	471	4	121
96033897836_10158209324597837	2018-07-10T12:00:01+0000	381	4	142
96033897836_10158209288887837	2018-07-09T23:31:48+0000	654	7	172
96033897836_10158207759242837	2018-07-09T13:38:49+0000	1629	28	659
96033897836_10158202606292837	2018-07-07T22:19:58+0000	1124	17	314
96033897836_10158201497287837	2018-07-07T16:18:17+0000	1048	14	308
96033897836_10158196499977837	2018-07-06T12:00:01+0000	1265	52	515
96033897836_10158195829352837	2018-07-05T18:51:13+0000	40040	7447	8819
96033897836_10158193453817837	2018-07-05T12:00:01+0000	453	14	147
96033897836_10158192639592837	2018-07-04T19:12:03+0000	1039	16	494
96033897836_10158191552827837	2018-07-04T12:18:29+0000	1191	85	406
96033897836_10158190324722837	2018-07-03T23:49:10+0000	3129	281	4013
96033897836_10158189711007837	2018-07-03T19:17:27+0000	483	2	206
96033897836_10158187393832837	2018-07-03T12:00:01+0000	422	16	119
96033897836_10158186491892837	2018-07-02T18:57:07+0000	507	6	135
96033897836_10158184254672837	2018-07-02T00:07:31+0000	966	16	186
96033897836_10158184023577837	2018-07-01T22:35:49+0000	1457	35	629
96033897836_10158183223832837	2018-07-01T17:23:51+0000	501	5	77
96033897836_10158177792607837	2018-06-29T23:20:25+0000	413	2	90
96033897836_10158175126472837	2018-06-29T01:02:08+0000	177	2	28
96033897836_10158174766957837	2018-06-28T22:32:59+0000	817	33	100
96033897836_10158174653707837	2018-06-28T22:04:54+0000	787	46	181
96033897836_10158173326457837	2018-06-28T13:14:10+0000	1396	70	286
96033897836_10158165364832837	2018-06-25T18:15:10+0000	424	2	184
96033897836_10158160004472837	2018-06-23T22:56:46+0000	788	4	188
96033897836_10158159860857837	2018-06-23T22:00:08+0000	1251	13	427
96033897836_10158156283832837	2018-06-22T19:29:18+0000	936	61	2611
96033897836_10158153087607837	2018-06-21T20:27:14+0000	1274	10	399
96033897836_10158151809352837	2018-06-21T12:23:12+0000	478	23	69
96033897836_10158149840107837	2018-06-20T19:27:32+0000	872	11	288
96033897836_10158147422372837	2018-06-20T12:00:00+0000	1684	15	667
96033897836_10158147347517837	2018-06-19T23:29:49+0000	86	0	29
96033897836_10158146994047837	2018-06-19T21:19:32+0000	2029	11	792
96033897836_10158146222002837	2018-06-19T16:13:48+0000	1803	51	1043
96033897836_10158143807577837	2018-06-18T20:24:51+0000	877	5	310
96033897836_10158142436352837	2018-06-18T11:51:42+0000	1055	68	311
96033897836_10158136499607837	2018-06-16T21:00:00+0000	1873	22	554
96033897836_10158136099737837	2018-06-16T15:18:20+0000	663	6	93
96033897836_10158135859587837	2018-06-16T15:00:01+0000	1522	14	443
96033897836_10158132628162837	2018-06-15T13:53:54+0000	1878	86	1177
96033897836_10158130973472837	2018-06-14T23:22:38+0000	2857	104	1640
96033897836_10158129946077837	2018-06-14T16:45:44+0000	774	18	255
96033897836_10158129281162837	2018-06-14T12:08:01+0000	1658	25	472
96033897836_10158127708482837	2018-06-13T21:11:45+0000	986	28	351
96033897836_10158126799197837	2018-06-13T17:15:16+0000	766	14	214
96033897836_10158126036482837	2018-06-13T12:06:16+0000	1370	102	541
96033897836_10158124735507837	2018-06-12T22:47:30+0000	1236	12	390
96033897836_10158123477437837	2018-06-12T13:51:18+0000	781	11	282
96033897836_10158121670287837	2018-06-11T21:28:19+0000	1081	19	306
96033897836_10158120470612837	2018-06-11T13:35:22+0000	1128	10	375
96033897836_10158115008527837	2018-06-09T17:25:21+0000	2579	35	801
96033897836_10158112486732837	2018-06-08T20:22:07+0000	1300	18	395
96033897836_10158110073227837	2018-06-08T12:00:00+0000	1318	16	162
96033897836_10158109702012837	2018-06-07T21:39:14+0000	1172	16	189
96033897836_10158109417622837	2018-06-07T20:00:44+0000	1348	265	1645
96033897836_10158106528752837	2018-06-06T20:16:43+0000	2644	50	452
96033897836_10158103665802837	2018-06-05T23:22:27+0000	742	8	380
96033897836_10158100289117837	2018-06-04T21:00:01+0000	1042	14	317
96033897836_10158091453312837	2018-06-01T20:59:14+0000	2172	62	472
96033897836_10158086086422837	2018-05-31T01:05:42+0000	1840	86	323
96033897836_10158085526827837	2018-05-30T21:02:07+0000	2220	73	511
96033897836_10158084658892837	2018-05-30T15:15:38+0000	2413	64	416
96033897836_10158083112647837	2018-05-30T00:50:03+0000	3227	283	1794
96033897836_10158079547932837	2018-05-28T16:50:27+0000	1106	96	384
96033897836_10158074352427837	2018-05-26T19:47:42+0000	790	62	325
96033897836_10158071513877837	2018-05-25T20:37:27+0000	939	25	304
96033897836_10158070256842837	2018-05-25T11:42:22+0000	1279	110	443
96033897836_10158065872802837	2018-05-23T23:06:00+0000	3246	883	4169
96033897836_10158062887117837	2018-05-22T22:16:46+0000	1194	33	322
96033897836_10158054172337837	2018-05-19T20:38:54+0000	1802	31	555
96033897836_10158051362182837	2018-05-18T21:59:31+0000	2501	40	468
96033897836_10158045165762837	2018-05-16T21:51:05+0000	1470	13	327
96033897836_10158042564142837	2018-05-15T22:32:49+0000	1473	23	408
96033897836_10158027858777837	2018-05-10T20:17:52+0000	551	5	106
96033897836_10158021511452837	2018-05-08T15:52:21+0000	959	13	239
96033897836_10158019175027837	2018-05-07T18:14:22+0000	982	35	262
96033897836_10158015695662837	2018-05-06T13:56:55+0000	1373	34	358
96033897836_10158011055982837	2018-05-04T22:02:14+0000	951	4	200
96033897836_10158010432242837	2018-05-04T18:00:25+0000	1082	15	331
96033897836_10158009859272837	2018-05-04T14:05:21+0000	814	11	259
96033897836_10158007413977837	2018-05-03T18:00:53+0000	747	11	176
96033897836_10158006723402837	2018-05-03T13:55:53+0000	1437	17	350
96033897836_10158004964287837	2018-05-02T23:55:52+0000	580	9	139
96033897836_10158004710902837	2018-05-02T21:55:57+0000	949	24	215
96033897836_10157989734262837	2018-04-27T22:00:10+0000	639	7	172
96033897836_10157988483247837	2018-04-27T14:00:18+0000	1567	8	330
96033897836_10157983184877837	2018-04-25T17:57:10+0000	677	12	114
96033897836_10157982631247837	2018-04-25T14:00:30+0000	665	8	208
96033897836_10157977737057837	2018-04-23T22:01:59+0000	492	3	130
96033897836_10157977023777837	2018-04-23T18:00:33+0000	1015	7	221
96033897836_10157967742962837	2018-04-20T14:00:42+0000	1208	5	359
96033897836_10157957469447837	2018-04-16T21:57:08+0000	772	8	217
96033897836_10157956329687837	2018-04-16T13:58:31+0000	1001	28	305
96033897836_10157950877892837	2018-04-14T14:00:30+0000	2728	23	716
96033897836_10157949047252837	2018-04-13T22:00:12+0000	4067	146	969
96033897836_10157948347747837	2018-04-13T18:02:36+0000	815	17	258
96033897836_10157947667242837	2018-04-13T13:57:48+0000	589	20	143
96033897836_10157945641137837	2018-04-12T20:55:35+0000	763	10	244
96033897836_10157944742157837	2018-04-12T16:00:09+0000	761	16	223
96033897836_10157944205387837	2018-04-12T12:55:40+0000	852	53	219
96033897836_10157942696262837	2018-04-11T22:29:46+0000	983	21	278
96033897836_10157942185367837	2018-04-11T19:01:02+0000	696	14	263
96033897836_10157941613832837	2018-04-11T15:59:54+0000	910	14	282
96033897836_10157941085612837	2018-04-11T12:59:50+0000	2295	75	840
96033897836_10157938654332837	2018-04-10T19:06:00+0000	4776	37	2739
96033897836_10157938058347837	2018-04-10T15:59:00+0000	1249	14	351
96033897836_10157936333382837	2018-04-10T01:00:12+0000	482	9	76
96033897836_10157934826387837	2018-04-09T15:45:56+0000	2097	69	646
96033897836_10157926689512837	2018-04-06T19:39:49+0000	1325	52	356
96033897836_10157926134837837	2018-04-06T15:57:22+0000	487	22	111
96033897836_10157925590482837	2018-04-06T13:03:27+0000	631	25	146
96033897836_10157923537192837	2018-04-05T19:03:24+0000	856	35	251
96033897836_10157922668467837	2018-04-05T13:03:38+0000	1001	8	337
96033897836_10157921097862837	2018-04-04T22:01:26+0000	473	11	159
96033897836_10157920150827837	2018-04-04T16:11:33+0000	1869	21	565
96033897836_10157919653087837	2018-04-04T13:00:55+0000	394	7	166
96033897836_10157918025382837	2018-04-03T22:12:25+0000	593	3	141
96033897836_10157917542292837	2018-04-03T19:44:42+0000	1016	9	452
96033897836_10157916655282837	2018-04-03T15:21:55+0000	530	20	120
96033897836_10157914088627837	2018-04-02T22:05:21+0000	1818	12	749
96033897836_10157913634872837	2018-04-02T19:09:41+0000	714	4	183
96033897836_10157910799187837	2018-04-01T22:00:00+0000	933	3	234
96033897836_10157910185812837	2018-04-01T17:56:59+0000	594	8	121
96033897836_10157909826142837	2018-04-01T15:52:43+0000	478	4	101
96033897836_10157909508927837	2018-04-01T14:00:34+0000	2414	7	246
96033897836_10157907723427837	2018-03-31T22:18:30+0000	1328	4	428
96033897836_10157907107372837	2018-03-31T18:15:25+0000	3120	31	1052
96033897836_10157904844242837	2018-03-30T22:04:27+0000	601	8	245
96033897836_10157904312802837	2018-03-30T18:12:48+0000	430	11	77
96033897836_10157903602932837	2018-03-30T13:55:37+0000	1740	13	502
96033897836_10157901060627837	2018-03-29T22:03:15+0000	721	8	202
96033897836_10157900400222837	2018-03-29T19:03:51+0000	529	16	239
96033897836_10157899737822837	2018-03-29T15:58:45+0000	441	15	97
96033897836_10157899167417837	2018-03-29T12:56:23+0000	955	34	304
96033897836_10157896787027837	2018-03-28T23:56:31+0000	418	13	117
96033897836_10157896290437837	2018-03-28T21:58:49+0000	445	21	114
96033897836_10157895502627837	2018-03-28T19:01:15+0000	900	20	297
96033897836_10157894071217837	2018-03-28T12:56:39+0000	560	19	180
96033897836_10157892316692837	2018-03-27T23:56:19+0000	628	15	251
96033897836_10157892001367837	2018-03-27T21:56:14+0000	430	18	94
96033897836_10157891441997837	2018-03-27T19:00:35+0000	735	19	176
96033897836_10157890886352837	2018-03-27T16:00:21+0000	3788	271	1812
96033897836_10157890388012837	2018-03-27T13:01:07+0000	615	19	128
96033897836_10157887899762837	2018-03-26T21:59:01+0000	591	6	165
96033897836_10157887301232837	2018-03-26T19:09:36+0000	716	20	136
96033897836_10157886088332837	2018-03-26T12:56:07+0000	633	21	228
96033897836_10157884210517837	2018-03-25T22:56:17+0000	2310	16	343
96033897836_10157883380317837	2018-03-25T17:56:58+0000	649	7	111
96033897836_10157882622602837	2018-03-25T13:55:40+0000	1034	34	374
96033897836_10157880328547837	2018-03-24T21:57:31+0000	1137	11	267
96033897836_10157879603332837	2018-03-24T18:12:02+0000	598	10	129
96033897836_10157878974877837	2018-03-24T13:59:12+0000	600	5	126
96033897836_10157877105052837	2018-03-23T22:03:39+0000	663	12	150
96033897836_10157876548842837	2018-03-23T19:00:14+0000	1192	22	283
96033897836_10157876058502837	2018-03-23T15:56:20+0000	724	20	209
96033897836_10157875564477837	2018-03-23T12:57:25+0000	1584	35	482
96033897836_10157873670917837	2018-03-22T21:55:56+0000	906	21	195
96033897836_10157872180732837	2018-03-22T13:00:52+0000	645	5	129
96033897836_10157870737062837	2018-03-22T00:23:46+0000	1527	9	483
96033897836_10157870340237837	2018-03-21T22:00:18+0000	600	1	204
96033897836_10157870004142837	2018-03-21T20:35:35+0000	261	3	21
96033897836_10157869745517837	2018-03-21T19:01:08+0000	789	13	232
96033897836_10157869162802837	2018-03-21T15:56:16+0000	1228	32	315
96033897836_10157868639767837	2018-03-21T12:57:06+0000	538	13	168
96033897836_10157866598497837	2018-03-20T22:56:03+0000	657	9	72
96033897836_10157865832072837	2018-03-20T19:55:30+0000	1628	114	329
96033897836_10157864522987837	2018-03-20T13:01:54+0000	617	4	138
96033897836_10157862712537837	2018-03-19T23:57:04+0000	1462	6	296
96033897836_10157861388287837	2018-03-19T16:01:25+0000	1562	9	471
96033897836_10157859165642837	2018-03-18T22:56:07+0000	832	10	195
96033897836_10157857433807837	2018-03-18T14:00:35+0000	662	2	133
96033897836_10157855414517837	2018-03-17T22:16:46+0000	1108	4	247
96033897836_10157853948202837	2018-03-17T14:00:23+0000	399	0	99
96033897836_10157851778842837	2018-03-16T21:59:51+0000	1117	16	260
96033897836_10157851219827837	2018-03-16T19:02:34+0000	1265	16	371
96033897836_10157850689082837	2018-03-16T15:57:02+0000	926	10	204
96033897836_10157848559697837	2018-03-15T23:57:16+0000	1109	4	227
96033897836_10157848254157837	2018-03-15T22:00:30+0000	866	3	176
96033897836_10157846493232837	2018-03-15T13:00:49+0000	580	11	83
96033897836_10157844575622837	2018-03-14T22:01:41+0000	765	27	173
96033897836_10157844098457837	2018-03-14T19:00:22+0000	448	5	100
96033897836_10157841328522837	2018-03-13T23:46:55+0000	777	7	164
96033897836_10157841034217837	2018-03-13T22:00:25+0000	408	0	71
96033897836_10157837105172837	2018-03-12T21:55:40+0000	883	13	201
96033897836_10157836306972837	2018-03-12T18:56:47+0000	1106	10	309
96033897836_10157835217927837	2018-03-12T12:59:18+0000	1553	23	391
96033897836_10157833245652837	2018-03-11T22:00:43+0000	3531	293	1821
96033897836_10157832394062837	2018-03-11T18:00:21+0000	333	2	72
96033897836_10157829396987837	2018-03-10T22:04:27+0000	1053	6	262
96033897836_10157828945792837	2018-03-10T19:31:32+0000	784	3	197
96033897836_10157825773652837	2018-03-09T22:02:46+0000	1040	10	372
96033897836_10157825222942837	2018-03-09T18:58:09+0000	1774	15	431
96033897836_10157824652447837	2018-03-09T15:55:43+0000	582	4	162
96033897836_10157822099072837	2018-03-08T22:05:00+0000	761	6	189
96033897836_10157821590177837	2018-03-08T19:01:19+0000	640	8	135
96033897836_10157820540482837	2018-03-08T13:00:27+0000	432	1	71
96033897836_10157817956657837	2018-03-07T19:09:12+0000	1122	13	269
96033897836_10157816859397837	2018-03-07T13:00:31+0000	662	5	155
96033897836_10157814318762837	2018-03-06T19:01:12+0000	1731	37	407
96033897836_10157813813327837	2018-03-06T16:02:50+0000	795	10	151
96033897836_10157813277087837	2018-03-06T13:04:50+0000	2181	9	799
96033897836_10157811885157837	2018-03-06T02:20:17+0000	1390	28	322
96033897836_10157810475562837	2018-03-05T18:55:36+0000	1157	21	358
96033897836_10157809366977837	2018-03-05T13:08:36+0000	1211	87	370
96033897836_10157807300182837	2018-03-04T22:27:02+0000	2436	9	247
96033897836_10157806599347837	2018-03-04T18:59:25+0000	688	3	162
96033897836_10157806192597837	2018-03-04T16:57:02+0000	3870	18	1224
96033897836_10157803383362837	2018-03-03T22:00:00+0000	2297	35	757
96033897836_10157799906457837	2018-03-02T22:17:48+0000	1078	196	301
96033897836_10157799324552837	2018-03-02T18:58:45+0000	2814	75	827
96033897836_10157795732517837	2018-03-01T19:04:55+0000	909	31	282
96033897836_10157795164382837	2018-03-01T15:55:50+0000	546	8	108
96033897836_10157792737572837	2018-02-28T22:00:23+0000	1682	16	570
96033897836_10157792235797837	2018-02-28T19:00:11+0000	1369	24	374
96033897836_10157791740112837	2018-02-28T15:56:01+0000	1418	30	301
96033897836_10157791239127837	2018-02-28T12:57:05+0000	2047	26	894
96033897836_10157789290387837	2018-02-27T21:58:54+0000	915	8	203
96033897836_10157788772367837	2018-02-27T19:01:08+0000	1239	16	312
96033897836_10157788295762837	2018-02-27T15:59:07+0000	829	6	166
96033897836_10157787843872837	2018-02-27T13:05:44+0000	1345	11	321
96033897836_10157785537912837	2018-02-26T21:57:29+0000	488	15	107
96033897836_10157785216482837	2018-02-26T20:00:40+0000	742	10	162
96033897836_10157784905337837	2018-02-26T18:00:45+0000	848	11	168
96033897836_10157784092322837	2018-02-26T13:00:28+0000	278	6	86
96033897836_10157782442847837	2018-02-25T22:24:23+0000	660	15	107
96033897836_10157781864332837	2018-02-25T19:02:04+0000	589	11	90
96033897836_10157781696942837	2018-02-25T18:00:22+0000	2552	29	576
96033897836_10157777660577837	2018-02-24T15:06:56+0000	1068	21	273
96033897836_10157777391812837	2018-02-24T13:56:33+0000	701	9	137
96033897836_10157775306557837	2018-02-23T21:59:14+0000	1535	48	372
96033897836_10157774315112837	2018-02-23T16:00:23+0000	832	11	225
96033897836_10157773866057837	2018-02-23T13:17:00+0000	847	5	232
96033897836_10157770471137837	2018-02-22T16:00:20+0000	1657	11	532
96033897836_10157769931357837	2018-02-22T13:00:29+0000	410	1	108
96033897836_10157766632672837	2018-02-21T16:00:00+0000	1075	5	314
96033897836_10157763656922837	2018-02-20T19:08:30+0000	2064	24	660
96033897836_10157763172327837	2018-02-20T15:56:12+0000	1150	14	274
96033897836_10157762727582837	2018-02-20T12:57:10+0000	873	6	279
96033897836_10157760879372837	2018-02-19T22:25:42+0000	820	16	178
96033897836_10157760245602837	2018-02-19T19:28:21+0000	1188	23	273
96033897836_10157759700272837	2018-02-19T16:01:44+0000	470	11	116
96033897836_10157757340097837	2018-02-18T21:56:35+0000	4435	10	568
96033897836_10157755936382837	2018-02-18T14:00:22+0000	308	2	34
96033897836_10157750492952837	2018-02-16T21:56:13+0000	1735	34	397
